id,brand_model,rating_year,stars,adult_pct,child_pct,vru_pct,sa_pct,adult_points,adult_max_points,child_points,child_max_points,vru_points,vru_max_points,sa_points,sa_max_points,total_points,total_max_points,total_points_ratio,official_weighted_score,year_bucket,P_weighted,weights_used_sum,Subscore35,SafetyRaw,SafetyScore,manufactured_from,manufactured_to,on_sale_from,on_sale_to,variants,energy_sources,is_current_model,is_conventional_only,superseded_model_count,fitted_autonomous_emergency_braking,fitted_lane_support_system,image_url,manufacturer_icon,safety_rating_image_path,vehicle_url_api,vehicle_url_view,manufacturer_model_url,tags
697fff,Honda Civic,2022,5,89,89,82,83,33.94,38,44,49,44.39,54,13.32,16,135.65,157,0.86401274,0.8677624,2020_2022,0.8901152866242038,157,57.857493630573245,92.85749363057325,83.71374466699925,Sep-22,onwards,Oct-22,onwards,e:HEV (Hybrid) variant only,Hybrid,TRUE,FALSE,6,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/cd19869207adefc0610232eac627f04168c238c9/large.png?1721360964,https://www.ancap.com.au/assets/manufacturers/small/honda-99696356908c610a092b98f5bfb499e8c3fe3c5024ee01b2f35f912aa14c6d89.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/697fff,https://www.ancap.com.au/safety-ratings/697fff,https://www.ancap.com.au/safety-ratings/honda/civic,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.hatch,price.35000_to_65000,seats.5_seater"
00117b,Leapmotor C10,2024,5,89,87,77,77,35.87,40,42.81,49,48.93,63,13.99,18,141.6,170,0.83294118,0.84421247,2023p,0.8897270588235294,170,57.832258823529415,92.83225882352941,83.64024713465454,Sep-24,onwards,Nov-24,onwards,Battery electric variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/341616e680fd3abb0e148f8cfa3de096855c61bf/large.png?1733280076,https://www.ancap.com.au/assets/manufacturers/small/leapmotor-36cdd2d442270368a2a698082412b20c1dc330f6192d07c477b38b819ddea7d1.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/00117b,https://www.ancap.com.au/safety-ratings/00117b,https://www.ancap.com.au/safety-ratings/leapmotor/c10,"category.popular_models,category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,price.35000_to_65000,seats.5_seater"
f58a31,Audi Q5,2025,5,85,86,79,80,34.21,40,42.15,49,50.27,63,14.43,18,141.06,170,0.82976471,0.83406145,2023p,0.8882788235294119,170,57.73812352941177,92.73812352941178,83.36607378,Feb-25,onwards,Jul-25,onwards,All variants,Petrol / diesel,TRUE,TRUE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/1cf940d8593f34995cfe308e15167adad0e19551/large.png?1756812427,https://www.ancap.com.au/assets/manufacturers/small/audi-5fe869fc85fa218e107a3e484f7ea94dd48532030980d4fa091ba22e3b46ade6.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/f58a31,https://www.ancap.com.au/safety-ratings/f58a31,https://www.ancap.com.au/safety-ratings/audi/q5,"category.popular_models,category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.5_seater"
7f567d,Chery Tiggo 7,2025,5,82,86,80,82,32.99,40,42.23,49,50.6,63,14.79,18,140.61,170,0.82711765,0.8272356,2023p,0.8871600000000001,170,57.665400000000005,92.6654,83.15426316188035,Jun-25,onwards,Jul-25,onwards,All variants,Petrol / diesel and hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/1c4276421ffdb943669097b6d295641119a61dfd/large.png?1766380375,https://www.ancap.com.au/assets/manufacturers/small/chery-891080fd9f9fe853a1fe1dd6f739d980769db88adfbd750347794fcf60cb80b7.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/7f567d,https://www.ancap.com.au/safety-ratings/7f567d,https://www.ancap.com.au/safety-ratings/chery/tiggo-7,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.suv,price.35000_to_65000,seats.5_seater"
60ce71,Chery Tiggo 8,2025,5,82,86,80,82,33.17,40,42.23,49,50.6,63,14.79,18,140.79,170,0.82817647,0.8290356,2023p,0.8871600000000001,170,57.665400000000005,92.6654,83.15426316188035,Mar-25,onwards,Jul-25,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/048db5d46b14d75315e21d480ba0ea7dee997c74/large.png?1766378779,https://www.ancap.com.au/assets/manufacturers/small/chery-891080fd9f9fe853a1fe1dd6f739d980769db88adfbd750347794fcf60cb80b7.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/60ce71,https://www.ancap.com.au/safety-ratings/60ce71,https://www.ancap.com.au/safety-ratings/chery/tiggo-8,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.suv,body_type.awd,price.35000_to_65000,seats.7_seater"
9cd3ff,GWM Tank 300,2022,5,88,89,81,85,33.47,38,43.81,49,43.85,54,13.6,16,134.73,157,0.85815287,0.86353952,2020_2022,0.8861853503184713,157,57.602047770700636,92.60204777070064,82.96974688981409,Sep-22,onwards,Dec-22,onwards,All variants,Petrol / diesel and hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/a0578690cafcbc82b7b8cbb3808eba8a5091e35b/large.png?1671517190,https://www.ancap.com.au/assets/manufacturers/small/gwm-2a8e624d67ad4cd0510403509f28589d7d0c520f787c872a8ee4f7df3c0ea22e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/9cd3ff,https://www.ancap.com.au/safety-ratings/9cd3ff,https://www.ancap.com.au/safety-ratings/great-wall-motors/tank-300,"category.family,category.younger_driver,category.city_driver,category.rural_driver,body_type.suv,body_type.wagon,body_type.awd,price.35000_to_65000,seats.5_seater"
9fafab,Jeep Grand Cherokee,2022,5,83,93,81,84,31.83,38,45.89,49,43.79,54,13.6,16,135.11,157,0.86057325,0.85454394,2020_2022,0.8855089171974523,157,57.55807962,92.55807961783441,82.84168763,Sep-22,onwards,Feb-23,onwards,LWB petrol & SWB PHEV variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,4,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/d8ce1f35cb9aa901888d104933b6004253d73ed9/large.png?1683171768,https://www.ancap.com.au/assets/manufacturers/small/jeep-66d864da68eec140a28aa10735675d4532407c1c2801217e328547b643aca0d4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/9fafab,https://www.ancap.com.au/safety-ratings/9fafab,https://www.ancap.com.au/safety-ratings/jeep/grand-cherokee,"category.family,category.rural_driver,category.fleet_manager,category.employer,body_type.suv,body_type.awd,price.over_65000,seats.5_seater,seats.7_seater,category.city_driver,category.luxury"
b187d8,Subaru Solterra,2022,5,88,88,79,93,33.69,38,43.43,49,42.76,54,14.9,16,134.78,157,0.85847134,0.87651726,2020_2022,0.8843770700636941,157,57.48450955414012,92.48450955414012,82.62741144582237,Nov-23,Sep-25,Jan-24,Oct-25,All variants (see Technical Report),Battery electric,FALSE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/6f96d4787f156f199c634cd2cb830bf4dc9f54d8/large.png?1707960078,https://www.ancap.com.au/assets/manufacturers/small/subaru-cc06700c9f6c24b8d6ba376fb784ada8b43b605b581442d1f6bf6c1a0e49ddf5.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/b187d8,https://www.ancap.com.au/safety-ratings/b187d8,https://www.ancap.com.au/safety-ratings/subaru/solterra,"category.popular_models,category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.5_seater"
a3ec18,Toyota bZ4X,2022,5,88,88,79,93,33.69,38,43.43,49,42.76,54,14.9,16,134.78,157,0.85847134,0.87651726,2020_2022,0.8843770700636941,157,57.48450955414012,92.48450955414012,82.62741144582237,Nov-23,Sep-25,Jan-24,Nov-25,All variants (see Technical Report),Battery electric,FALSE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/733181ee1c75c88d40961e0f5804e881ea03dc16/large.png?1707783201,https://www.ancap.com.au/assets/manufacturers/small/toyota-82ccce5443b662fd06bc229b482b20907450f184bb900f31ac47fe4d85b75cbe.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/a3ec18,https://www.ancap.com.au/safety-ratings/a3ec18,https://www.ancap.com.au/safety-ratings/toyota/bz4x,"category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.5_seater,category.popular_models"
8525c5,Mini Cooper E,2025,5,89,83,77,83,35.74,40,40.68,49,49.01,63,15.06,18,140.49,170,0.82641176,0.84636145,2023p,0.8843670588235294,170,57.48385882352941,92.48385882,82.62551616308747,Mar-24,onwards,Jul-24,onwards,Battery electric variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/e6f9d52046fc5421a6ee4f6315c8117b7b18be27/large.png?1742949737,https://www.ancap.com.au/assets/manufacturers/small/mini-c919b6202bd62805e3246b5bf8a5e37bc03fce31b09599c8567c0f18f73fb9e1.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/8525c5,https://www.ancap.com.au/safety-ratings/8525c5,https://www.ancap.com.au/safety-ratings/mini/cooper-e,"category.popular_models,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.hatch,price.35000_to_65000,seats.4_seater"
bb352d,Jaecoo J7,2025,5,81,85,80,84,32.79,40,42.1,49,50.56,63,15.28,18,140.73,170,0.82782353,0.83002245,2023p,0.8838976470588237,170,57.45334705882354,92.45334705882354,82.53664924964256,Dec-24,onwards,May-25,onwards,PHEV variants,Plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/dbb6bf6a19d8b8c96c59fb8e492c0ce3ca438cc7/large.png?1746057180,https://www.ancap.com.au/assets/manufacturers/small/jaecoo-ce455510b5b3988bacba729bd2959ab61c1be2ba209ecd6d9a992ffd253d47c5.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/bb352d,https://www.ancap.com.au/safety-ratings/bb352d,https://www.ancap.com.au/safety-ratings/jaecoo/j7,"category.popular_models,category.family,category.younger_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,price.35000_to_65000,seats.5_seater"
a7dcc6,MG QS,2025,5,88,86,76,80,35.23,40,42.61,49,48.05,63,14.4,18,140.29,170,0.82523529,0.83875805,2023p,0.8835317647058823,170,57.429564705882356,92.42956470588236,82.46738205645612,Apr-25,onwards,Jun-25,onwards,All variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/d6d8255dd1908296a28b6631ebe17ea430e51d5e/large.png?1763512254,https://www.ancap.com.au/assets/manufacturers/small/mg-64908a954f2375bfe93427a0a7639fe122f0f3e9a9f2e5e8e32d090836a8b44d.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/a7dcc6,https://www.ancap.com.au/safety-ratings/a7dcc6,https://www.ancap.com.au/safety-ratings/mg/qs,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,body_type.suv,body_type.awd,price.35000_to_65000,seats.5_seater,seats.7_seater"
fbc79e,Skoda Octavia,2025,5,85,81,81,82,34.22,40,40.04,49,51.39,63,14.86,18,140.51,170,0.82652941,0.83388254,2023p,0.8834423529411766,170,57.423752941176474,92.42375294117647,82.45045502532373,Jul-25,onwards,Mar-26,onwards,All variants (see Technical Report),Petrol / diesel,TRUE,TRUE,5,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/917c16d80dda0ae023073842d0b8288ff67aaed7/large.png?1777939695,https://www.ancap.com.au/assets/manufacturers/small/skoda-cda08028a473eee106382fe717e8f617643d024cbf7175094445b52bde5cac8b.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/fbc79e,https://www.ancap.com.au/safety-ratings/fbc79e,https://www.ancap.com.au/safety-ratings/skoda/octavia,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.sedan,body_type.wagon,price.35000_to_65000,seats.5_seater"
0b1756,Hyundai IONIQ 9,2025,5,84,86,77,85,33.86,40,42.57,49,48.99,63,15.46,18,140.88,170,0.82870588,0.83965669,2023p,0.8833494117647058,170,57.41771176470588,92.41771176470587,82.43285982190979,Apr-25,onwards,Aug-25,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/daafda645eaa6f976cc57ee4540679498ecb34af/large.png?1757046860,https://www.ancap.com.au/assets/manufacturers/small/hyundai-fc7aa7616090539d442af372062f91227c79006c33e7aebb9457a87e9fd21f04.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/0b1756,https://www.ancap.com.au/safety-ratings/0b1756,https://www.ancap.com.au/safety-ratings/hyundai/ioniq-9,"category.family,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.7_seater"
8ab95b,Nissan Pathfinder,2022,5,86,93,78,85,32.87,38,45.8,49,42.31,54,13.61,16,134.59,157,0.85726115,0.85976748,2020_2022,0.8833267515923566,157,57.41623885350318,92.41623885350319,82.42856990050987,Jul-22,onwards,Dec-22,onwards,All variants,Petrol / diesel,TRUE,TRUE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/32996f9a00a48338f7c063143db9ab8ea133af83/large.png?1669769365,https://www.ancap.com.au/assets/manufacturers/small/nissan-a4a6ecc0c23cafd6746078da665055789f03023f671a059bdee3d0dd9a04e68e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/8ab95b,https://www.ancap.com.au/safety-ratings/8ab95b,https://www.ancap.com.au/safety-ratings/nissan/pathfinder,"category.family,category.city_driver,category.rural_driver,category.fleet_manager,category.employer,body_type.suv,body_type.wagon,body_type.awd,price.35000_to_65000,price.over_65000,seats.5_seater,seats.7_seater"
fd7032,Kia EV9,2023,5,84,87,76,85,33.65,40,42.65,49,48.42,63,15.43,18,140.15,170,0.82441176,0.83574036,2023p,0.8823282352941176,170,57.351335294117646,92.35133529411765,82.23953531,Aug-23,onwards,Oct-23,onwards,All variants (see Technical Report),Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/636dda19bda24c5a315b55b176c133fc93ee57e6/large.png?1701752559,https://www.ancap.com.au/assets/manufacturers/small/kia-fd32864bb76bbca8aca6303ede71093093674e6316c5e88f399a280769820c90.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2023-e042d27b55c566111e592e7d65971206f5985a5bbf3378e38387b6f416999c17.png,https://api.ancap.com.au/v1/safety-ratings/fd7032,https://www.ancap.com.au/safety-ratings/fd7032,https://www.ancap.com.au/safety-ratings/kia/ev9,"category.popular_models,category.family,category.city_driver,category.fleet_manager,category.employer,body_type.suv,body_type.awd,price.over_65000,seats.5_seater,seats.7_seater"
eedada,Mini Aceman,2025,5,83,87,77,83,33.35,40,42.81,49,48.68,63,15.06,18,139.9,170,0.82294118,0.83010771,2023p,0.8816235294117647,170,57.30552941,92.30552941,82.10612358,May-24,onwards,Sep-24,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/67c85d0acb50eab2b595e859c7c7a4ed8ce12112/large.png?1763589578,https://www.ancap.com.au/assets/manufacturers/small/mini-c919b6202bd62805e3246b5bf8a5e37bc03fce31b09599c8567c0f18f73fb9e1.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/eedada,https://www.ancap.com.au/safety-ratings/eedada,https://www.ancap.com.au/safety-ratings/mini/aceman,"category.family,category.older_driver,category.city_driver,category.employer,body_type.suv,price.over_65000,seats.5_seater"
f8f2d3,Renault Scenic E-Tech,2022,5,88,92,77,85,33.74,38,45.48,49,42,54,13.63,16,134.85,157,0.8589172,0.8667211,2020_2022,0.8815210191082802,157,57.29886624203821,92.29886624,82.08671678895067,Jul-25,onwards,Nov-25,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/901a67c5353884bf0bff974590afac9381699cf9/large.png?1765941820,https://www.ancap.com.au/assets/manufacturers/small/renault-6e5d3dc1139792f1d5db0565c8c2365ddbbcd2657ba3b9f9cce761784d4a8528.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/f8f2d3,https://www.ancap.com.au/safety-ratings/f8f2d3,https://www.ancap.com.au/safety-ratings/renault/scenic-e-tech,"category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,price.35000_to_65000,seats.5_seater"
cc365d,Mitsubishi Outlander,2022,5,83,92,81,83,31.61,38,45.43,49,44.2,54,13.35,16,134.59,157,0.85726115,0.84874412,2020_2022,0.8812242038216559,157,57.27957324840763,92.27957324840763,82.03052506056035,Jul-21,Mar-25,Oct-21,May-25,All ZM variants,Petrol / diesel and plug-in hybrid,FALSE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/d8ec6dc51c5d34e0cf2873904202443611ec0207/large.png?1642112352,https://www.ancap.com.au/assets/manufacturers/small/mitsubishi-d2ee0d37dbfbbca85d9f978e92f9d14f0d697cea5e5cbd698b61e3bba50a7efc.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/cc365d,https://www.ancap.com.au/safety-ratings/cc365d,https://www.ancap.com.au/safety-ratings/mitsubishi/outlander,"category.popular_models,category.family,category.city_driver,category.rural_driver,category.fleet_manager,category.employer,body_type.suv,body_type.awd,price.35000_to_65000,seats.7_seater,seats.5_seater"
